episode,timestep,reward
30,400,0.8897
47,800,1.6985
70,1200,1.5344
81,1600,2.8837
93,2000,2.7853
99,2400,4.9228
105,2800,4.8879
109,3200,6.7205
116,3600,5.1037
121,4000,6.8188
126,4400,5.7358
130,4800,7.5711
136,5200,5.2419
141,5600,5.8543
147,6000,5.2331
152,6400,4.9293
161,6800,4.0985
166,7200,5.2082
172,7600,5.3103
177,8000,6.0557
181,8400,6.9039
188,8800,4.5342
192,9200,9.1478
199,9600,5.3605
206,10000,5.1273
211,10400,7.8887
216,10800,6.2693
220,11200,7.3964
224,11600,7.1054
230,12000,5.4118
234,12400,7.4287
238,12800,7.4478
245,13200,4.4117
249,13600,7.2105
253,14000,6.7015
257,14400,7.4679
262,14800,6.5292
267,15200,6.025
271,15600,7.6356
275,16000,7.6501
280,16400,7.0316
284,16800,8.6843
289,17200,6.7495
294,17600,6.023
299,18000,6.415
305,18400,5.4163
311,18800,5.4882
316,19200,6.2097
320,19600,8.0329
324,20000,7.5882
329,20400,7.3095
333,20800,7.5687
339,21200,6.6201
343,21600,9.5695
349,22000,6.358
354,22400,7.729
362,22800,3.8919
367,23200,6.2263
372,23600,8.9296
377,24000,8.9107
383,24400,6.8109
391,24800,4.3733
397,25200,7.8942
402,25600,8.1473
408,26000,6.342
414,26400,6.6643
419,26800,8.5145
423,27200,9.8487
427,27600,8.3884
432,28000,8.1417
438,28400,6.5363
442,28800,8.3084
447,29200,7.5203
451,29600,8.0109
455,30000,7.1375
459,30400,6.972
464,30800,7.2792
468,31200,8.3772
472,31600,8.6912
476,32000,7.6424
480,32400,8.1047
484,32800,6.6454
489,33200,7.4736
493,33600,8.1904
497,34000,7.1456
503,34400,6.2541
507,34800,7.7885
511,35200,7.3507
515,35600,8.0471
520,36000,8.5436
524,36400,6.8725
529,36800,8.4028
535,37200,5.2433
542,37600,4.7139
546,38000,7.3213
555,38400,3.8831
561,38800,5.6601
568,39200,4.7948
576,39600,4.6981
584,40000,4.3181
589,40400,7.5472
593,40800,9.3392
602,41200,3.9924
609,41600,7.1339
615,42000,6.7132
620,42400,6.7015
628,42800,5.4925
636,43200,3.7468
644,43600,4.3569
651,44000,5.8671
655,44400,8.3115
660,44800,9.1009
665,45200,7.2625
672,45600,5.378
678,46000,5.686
684,46400,5.8378
688,46800,7.674
693,47200,7.7574
697,47600,9.4904
706,48000,4.0155
712,48400,9.193
718,48800,6.0672
723,49200,8.703
729,49600,6.4219
737,50000,5.2146
742,50400,7.6968
747,50800,9.559
753,51200,6.7111
758,51600,9.7201
764,52000,7.5954
770,52400,8.0675
775,52800,7.1163
782,53200,5.3886
786,53600,10.9581
791,54000,9.5825
800,54400,4.9313
808,54800,3.2748
813,55200,9.4975
819,55600,8.5919
828,56000,4.0659
834,56400,6.4677
839,56800,8.6157
847,57200,7.6231
854,57600,6.1867
864,58000,5.138
875,58400,4.1107
884,58800,4.6541
890,59200,8.6775
898,59600,4.5193
903,60000,10.8015
909,60400,7.2792
916,60800,6.9898
920,61200,9.2429
926,61600,7.8279
930,62000,9.559
938,62400,6.2201
942,62800,12.4695
949,63200,6.0011
955,63600,7.5678
960,64000,8.5841
965,64400,8.8059
969,64800,9.559
974,65200,8.137
979,65600,6.2258
985,66000,6.0418
990,66400,7.6972
994,66800,10.6031
999,67200,6.4527
1004,67600,7.6003
1009,68000,8.036
1014,68400,11.559
1018,68800,9.9028
1024,69200,8.8209
1030,69600,6.8682
1034,70000,9.1513
1039,70400,8.8808
1045,70800,6.2892
1052,71200,6.6137
1056,71600,9.1258
1061,72000,8.2712
1069,72400,5.1346
1073,72800,9.3301
1079,73200,8.6006
1083,73600,9.7199
1088,74000,8.5393
1093,74400,9.4136
1098,74800,9.2309
1104,75200,9.9483
1111,75600,6.868
1117,76000,7.3642
1123,76400,8.7512
1128,76800,7.7363
1133,77200,11.2048
1138,77600,8.7672
1142,78000,11.2022
1148,78400,8.6267
1156,78800,5.7085
1165,79200,5.2502
1171,79600,9.1847
1181,80000,3.8257
1187,80400,9.0944
1193,80800,7.8396
1204,81200,4.6099
1214,81600,4.2423
1223,82000,4.2463
1231,82400,6.0866
1236,82800,9.3631
1244,83200,6.0139
1250,83600,9.3664
1258,84000,5.5445
1263,84400,9.2419
1270,84800,6.5126
1277,85200,5.3284
1284,85600,4.7442
1289,86000,6.6238
1295,86400,5.9787
1300,86800,6.273
1304,87200,7.7552
1310,87600,6.0625
1315,88000,6.2442
1320,88400,7.2193
1326,88800,5.8607
1333,89200,5.8177
1338,89600,5.6992
1344,90000,6.309
1350,90400,7.4904
1357,90800,5.3341
1362,91200,9.1276
1370,91600,5.6335
1377,92000,5.5404
1382,92400,10.4014
1387,92800,8.972
1393,93200,7.6199
1400,93600,7.0028
1408,94000,6.7953
1417,94400,4.607
1425,94800,6.7686
1431,95200,6.3672
1437,95600,7.3133
1442,96000,5.5286
1449,96400,8.1326
1454,96800,6.6459
1459,97200,9.6138
1465,97600,8.3167
1470,98000,11.7781
1474,98400,17.2643
1481,98800,9.2478
1490,99200,8.6222
1497,99600,10.0905
1504,100000,7.0319
1510,100400,11.7434
1515,100800,12.7016
1519,101200,14.5775
1525,101600,7.4347
1531,102000,17.0148
1535,102400,21.5497
1541,102800,13.3595
1546,103200,20.2214
1553,103600,12.2627
1562,104000,10.1528
1572,104400,7.0324
1577,104800,13.988
1587,105200,9.7205
1591,105600,22.2021
1599,106000,12.8697
1611,106400,6.7423
1618,106800,9.1311
1624,107200,13.5325
1630,107600,15.3574
1637,108000,11.4605
1647,108400,8.1593
1657,108800,7.3692
1664,109200,12.4204
1671,109600,16.0635
1677,110000,11.0747
1687,110400,10.0776
1695,110800,9.713
1704,111200,6.6402
1709,111600,16.4947
1714,112000,12.0573
1720,112400,12.4928
1726,112800,16.9818
1731,113200,16.4082
1735,113600,19.4684
1741,114000,17.2942
1746,114400,17.3803
1752,114800,14.3429
1759,115200,15.4686
1764,115600,18.3797
1771,116000,10.6607
1778,116400,12.9278
1783,116800,21.2477
1789,117200,12.1737
1795,117600,15.1248
1801,118000,11.4594
1808,118400,11.8572
1816,118800,8.6953
1822,119200,12.9991
1830,119600,8.346
1835,120000,16.5775
1840,120400,18.7012
1845,120800,18.5211
1852,121200,12.3151
1860,121600,11.191
1868,122000,10.6305
1875,122400,12.1361
1883,122800,12.0561
1887,123200,21.1206
1895,123600,10.3102
1901,124000,15.5468
1905,124400,21.1214
1913,124800,12.598
1919,125200,8.6702
1923,125600,19.5976
1928,126000,17.347
1936,126400,12.0519
1944,126800,6.2953
1949,127200,13.6435
1956,127600,9.3424
1960,128000,22.6692
1966,128400,12.2863
1973,128800,15.4013
1978,129200,17.9858
1988,129600,7.2154
1996,130000,10.964
2004,130400,10.9658
2009,130800,16.1921
2015,131200,19.8994
2020,131600,12.5598
2026,132000,18.5603
2034,132400,8.9442
2039,132800,15.7247
2044,133200,19.6043
2048,133600,22.708
2055,134000,12.1769
2059,134400,30.2886
2064,134800,19.3976
2069,135200,24.011
2075,135600,22.3232
2079,136000,22.4054
2087,136400,14.8207
2095,136800,14.1154
2102,137200,13.3378
2106,137600,22.9892
2112,138000,19.1975
2119,138400,16.2562
2125,138800,16.5325
2134,139200,9.7804
2143,139600,12.9261
2149,140000,15.1729
2157,140400,11.4505
2163,140800,16.225
2168,141200,15.0464
2175,141600,12.2286
2181,142000,14.5324
2187,142400,17.9193
2192,142800,21.9792
2202,143200,7.5693
2214,143600,7.0395
2219,144000,20.2988
2230,144400,8.1503
2237,144800,12.8959
2246,145200,11.8272
2254,145600,15.8534
2259,146000,20.5079
2266,146400,10.7379
2271,146800,21.599
2279,147200,12.679
2284,147600,14.8514
2291,148000,8.6118
2297,148400,7.5502
2306,148800,5.1645
2313,149200,10.6152
2319,149600,15.1497
2324,150000,13.6594
2331,150400,10.1251
2337,150800,10.9294
2345,151200,5.0712
2350,151600,13.3293
2359,152000,6.394
2370,152400,4.9969
2379,152800,7.9595
2391,153200,4.0272
2398,153600,7.3762
2407,154000,7.3333
2413,154400,10.8586
2423,154800,9.7345
2432,155200,7.9822
2439,155600,10.3486
2450,156000,6.3284
2458,156400,9.4372
2473,156800,3.132
2481,157200,10.3754
2487,157600,10.447
2493,158000,15.9101
2503,158400,8.3842
2510,158800,15.4866
2518,159200,11.682
2526,159600,11.0361
2537,160000,8.7871
2545,160400,11.1971
2555,160800,4.4022
2562,161200,13.1779
2568,161600,12.9045
2579,162000,8.0949
2587,162400,11.4998
2597,162800,7.2315
2604,163200,14.4484
2609,163600,15.2563
2622,164000,7.1052
2631,164400,8.0708
2636,164800,15.3412
2646,165200,7.0698
2654,165600,10.9479
2661,166000,12.6783
2666,166400,16.1794
2671,166800,18.6718
2676,167200,13.5239
2681,167600,12.3507
2691,168000,7.2502
2700,168400,6.2099
2707,168800,13.9091
2712,169200,16.7988
2717,169600,22.2866
2728,170000,8.0224
2738,170400,11.7132
2743,170800,22.9338
2750,171200,15.1354
2762,171600,8.9432
2768,172000,14.02
2773,172400,19.0923
2780,172800,14.6205
2787,173200,12.9528
2796,173600,11.7497
2803,174000,14.0874
2808,174400,21.8773
2813,174800,16.507
2819,175200,19.8032
2827,175600,13.8242
2833,176000,19.0166
2838,176400,27.172
2846,176800,11.3364
2851,177200,19.2692
2857,177600,21.4003
2865,178000,13.1762
2871,178400,20.7159
2878,178800,12.615
2882,179200,17.292
2886,179600,22.37
2893,180000,16.9824
2903,180400,7.4276
2912,180800,12.7024
2918,181200,14.4444
2926,181600,14.2302
2932,182000,18.124
2938,182400,13.5542
2943,182800,33.0073
