episode,timestep,reward
20,400,1.4511
42,800,1.4159
60,1200,1.7077
73,1600,2.1135
84,2000,2.7468
105,2400,1.7674
113,2800,3.7814
122,3200,3.7896
134,3600,2.7067
146,4000,2.5524
152,4400,6.5864
157,4800,6.5195
162,5200,6.1349
168,5600,5.317
177,6000,3.6724
183,6400,6.1446
189,6800,5.5608
195,7200,6.1726
199,7600,6.344
205,8000,5.8716
213,8400,4.0247
217,8800,6.9902
224,9200,6.2118
229,9600,6.7983
236,10000,6.4537
241,10400,9.274
246,10800,7.4492
253,11200,6.7536
257,11600,10.0378
264,12000,5.3493
270,12400,6.8639
274,12800,9.7271
278,13200,10.6744
284,13600,7.8632
290,14000,8.3459
296,14400,6.5538
301,14800,9.4489
307,15200,8.4332
313,15600,7.6024
318,16000,9.6646
323,16400,7.5682
327,16800,12.2827
332,17200,11.2367
336,17600,10.6158
341,18000,8.7318
347,18400,8.9077
352,18800,10.0014
357,19200,9.9727
362,19600,8.4138
368,20000,8.7518
372,20400,12.3645
376,20800,10.8224
381,21200,11.2952
387,21600,7.5035
392,22000,10.1362
398,22400,8.0769
402,22800,11.4559
408,23200,10.9315
412,23600,12.5869
416,24000,9.7607
421,24400,10.3972
427,24800,9.1654
434,25200,6.5726
440,25600,7.9518
445,26000,12.163
449,26400,12.5389
453,26800,12.4047
457,27200,12.8434
461,27600,12.508
465,28000,12.7977
469,28400,12.7722
475,28800,7.5211
481,29200,8.8252
485,29600,11.5555
489,30000,11.477
493,30400,12.9982
497,30800,13.1206
504,31200,9.1732
509,31600,9.6877
515,32000,8.65
522,32400,6.6807
529,32800,7.7346
534,33200,7.8476
541,33600,7.9549
548,34000,6.9946
555,34400,5.7617
562,34800,7.4759
567,35200,9.4369
574,35600,8.9111
581,36000,6.5248
586,36400,10.6508
594,36800,4.8766
606,37200,5.0255
611,37600,8.7737
619,38000,7.297
625,38400,8.7064
631,38800,7.6392
637,39200,8.1329
643,39600,8.6996
648,40000,12.1593
654,40400,8.0097
658,40800,13.7355
663,41200,10.8767
667,41600,13.4623
671,42000,13.7128
677,42400,7.9521
685,42800,7.0389
693,43200,7.1228
699,43600,7.1906
704,44000,10.2499
711,44400,8.8439
715,44800,10.723
722,45200,8.0561
726,45600,12.8837
730,46000,11.6005
735,46400,10.5382
740,46800,10.9579
744,47200,12.8439
749,47600,8.5832
755,48000,10.2625
759,48400,11.0394
764,48800,10.5021
771,49200,7.5662
775,49600,11.8596
779,50000,10.9197
785,50400,9.6613
791,50800,7.1842
797,51200,8.9205
810,51600,3.7799
814,52000,11.7011
818,52400,13.1067
825,52800,6.8794
837,53200,4.1435
844,53600,7.8758
850,54000,6.8512
857,54400,7.279
863,54800,8.8461
870,55200,5.1664
876,55600,8.291
882,56000,7.4186
886,56400,12.7099
895,56800,5.8991
900,57200,10.3267
905,57600,10.4081
910,58000,8.2201
917,58400,7.2555
923,58800,8.6902
929,59200,8.4311
935,59600,9.3899
940,60000,9.48
947,60400,8.8701
952,60800,10.6712
957,61200,12.1303
963,61600,10.0041
967,62000,11.8506
975,62400,7.9768
981,62800,10.121
985,63200,12.7484
992,63600,8.6506
996,64000,12.0166
1003,64400,8.6989
1007,64800,13.5841
1012,65200,11.8948
1020,65600,7.5362
1024,66000,14.5183
1031,66400,8.4667
1039,66800,6.099
1044,67200,9.9433
1051,67600,10.2187
1056,68000,12.4386
1065,68400,4.846
1071,68800,12.9973
1076,69200,11.6068
1084,69600,9.6249
1090,70000,8.821
1098,70400,8.9721
1104,70800,10.8627
1110,71200,12.9207
1117,71600,9.6223
1124,72000,9.5217
1129,72400,12.7009
1137,72800,7.1291
1142,73200,15.8915
1147,73600,12.773
1152,74000,14.0152
