episode,timestep,reward
39,4000,-8500.2913
79,8000,-13027.5688
119,12000,-10177.528
159,16000,-8196.131
199,20000,-9411.6773
239,24000,-7050.8543
279,28000,-8083.8677
319,32000,-8270.4812
359,36000,-8318.3038
399,40000,-8564.316
439,44000,-8074.6035
479,48000,-7979.123
519,52000,-7642.4352
559,56000,-7097.666
599,60000,-7722.9228
639,64000,-8138.7392
679,68000,-8521.3355
719,72000,-8469.5623
759,76000,-9270.9978
799,80000,-9141.2498
839,84000,-8950.7835
879,88000,-8644.2035
919,92000,-8617.2695
959,96000,-8067.825
999,100000,-7798.1595
1039,104000,-7744.0305
1079,108000,-7552.3743
1119,112000,-7786.6335
1159,116000,-8337.945
1199,120000,-8306.444
1239,124000,-8524.0953
1279,128000,-8471.6595
1319,132000,-8456.8873
1359,136000,-9459.0565
1399,140000,-7540.7472
1439,144000,-7437.9565
1479,148000,-7470.7927
1519,152000,-7416.0182
1559,156000,-8321.0338
1599,160000,-8346.9013
1639,164000,-8310.3873
1679,168000,-8764.539
1719,172000,-9107.3712
1759,176000,-9226.8625
1799,180000,-8312.5488
1839,184000,-9077.4975
1879,188000,-8369.6922
1919,192000,-7604.3447
1959,196000,-5631.3278
1999,200000,-4537.0255
2039,204000,-4418.4
2079,208000,-7647.1465
2119,212000,-7616.098
2159,216000,-7602.843
2199,220000,-7722.4348
2239,224000,-6786.8518
2279,228000,-6248.3368
2319,232000,-6244.466
2359,236000,-6602.8352
2399,240000,-7634.8333
2439,244000,-6728.4605
2479,248000,-6879.853
2519,252000,-6836.0328
2559,256000,-6893.6755
2599,260000,-7784.714
2639,264000,-8184.6288
2679,268000,-7904.7868
2719,272000,-7607.449
2759,276000,-7184.5295
2799,280000,-6985.9218
2839,284000,-6952.535
2879,288000,-7021.5013
2919,292000,-6989.7105
2959,296000,-6503.6062
2999,300000,-6464.5902
3039,304000,-6511.9132
3079,308000,-6485.8602
3119,312000,-6453.572
3159,316000,-6491.6365
3199,320000,-6469.2582
3239,324000,-6439.4015
3279,328000,-6422.492
3319,332000,-6406.0355
3359,336000,-6370.6995
3399,340000,-6405.9652
3439,344000,-6460.307
3479,348000,-6408.435
3519,352000,-6394.9487
3559,356000,-6409.6382
3599,360000,-6424.562
3639,364000,-6426.1537
3679,368000,-6384.6105
3719,372000,-6377.4733
3759,376000,-6363.8055
3799,380000,-6334.5395
3839,384000,-6393.67
3879,388000,-6336.5045
3919,392000,-6390.3303
3959,396000,-6370.0548
3999,400000,-6350.7757
4039,404000,-6371.4912
4079,408000,-6449.8465
4119,412000,-6578.7248
4159,416000,-6628.9762
4199,420000,-6643.9588
4239,424000,-6655.314
4279,428000,-6598.3318
4319,432000,-6578.6388
4359,436000,-5845.7385
4399,440000,-5869.4415
4439,444000,-5843.9028
4479,448000,-6440.32
4519,452000,-6468.4903
4559,456000,-6332.6745
4599,460000,-6332.165
4639,464000,-6253.308
4679,468000,-6220.9742
4719,472000,-6210.426
4759,476000,-6176.1685
4799,480000,-6514.249
4839,484000,-6390.5638
4879,488000,-6380.7422
4919,492000,-6360.0725
4959,496000,-6415.9495
4999,500000,-6472.2858
5039,504000,-6514.5468
5079,508000,-6467.2697
5119,512000,-6407.6543
5159,516000,-6402.8768
5199,520000,-6129.031
5239,524000,-6194.1225
5279,528000,-6126.2012
5319,532000,-6085.8812
5359,536000,-6951.2233
5399,540000,-6952.9228
5439,544000,-7218.9588
5479,548000,-7107.5252
5519,552000,-6928.8425
5559,556000,-7678.1462
5599,560000,-7606.4565
5639,564000,-6774.378
5679,568000,-6741.923
5719,572000,-6710.211
5759,576000,-7786.0998
5799,580000,-6703.193
5839,584000,-6759.5875
5879,588000,-6705.1272
5919,592000,-6529.4565
5959,596000,-6223.591
5999,600000,-5959.037
6039,604000,-6031.9705
6079,608000,-6386.6078
6119,612000,-6326.4777
6159,616000,-6295.2825
6199,620000,-6175.715
6239,624000,-6017.7965
6279,628000,-5977.2247
6319,632000,-5965.4945
6359,636000,-6017.064
6399,640000,-6008.3038
6439,644000,-6035.5808
6479,648000,-5952.0415
6519,652000,-6246.7607
6559,656000,-6318.1302
6599,660000,-6288.323
6639,664000,-6285.2517
6679,668000,-6222.5602
6719,672000,-6147.5892
6759,676000,-6222.0287
6799,680000,-6104.8132
6839,684000,-6114.444
6879,688000,-6081.4718
6919,692000,-6102.6228
6959,696000,-6102.3355
6999,700000,-6160.5483
7039,704000,-6094.4782
7079,708000,-6000.1372
7119,712000,-5947.3577
7159,716000,-5891.9928
7199,720000,-5918.1415
7239,724000,-5916.4232
7279,728000,-5910.9688
7319,732000,-5859.2223
7359,736000,-5819.907
7399,740000,-5872.7247
7439,744000,-5785.9382
7479,748000,-5786.115
7519,752000,-5777.8365
7559,756000,-5522.2185
7599,760000,-5104.0678
7639,764000,-5121.1928
7679,768000,-5084.2645
7719,772000,-5092.8615
7759,776000,-5064.3005
7799,780000,-5009.7755
7839,784000,-5036.0358
7879,788000,-5046.161
7919,792000,-5024.9598
7959,796000,-5044.8823
7999,800000,-5066.5498
8039,804000,-5033.2385
8079,808000,-5017.4132
8119,812000,-5044.5988
8159,816000,-5024.2825
8199,820000,-4990.9278
8239,824000,-5438.1343
8279,828000,-5422.5155
8319,832000,-5314.6508
8359,836000,-5543.5163
8399,840000,-5713.7695
8439,844000,-6335.7872
8479,848000,-6982.4292
8519,852000,-7062.0168
8559,856000,-7089.1468
8599,860000,-7087.724
8639,864000,-7007.2812
8679,868000,-7105.3202
8719,872000,-7032.2648
8759,876000,-6339.303
8799,880000,-6272.3265
8839,884000,-6398.821
8879,888000,-6298.4997
8919,892000,-6351.7778
8959,896000,-6401.957
8999,900000,-7131.398
9039,904000,-7264.7922
9079,908000,-7487.3147
9119,912000,-7375.2042
9159,916000,-7572.8938
9199,920000,-7337.918
9239,924000,-7123.8065
9279,928000,-7537.2755
9319,932000,-7461.21
9359,936000,-7435.199
9399,940000,-7353.5233
9439,944000,-8319.2432
9479,948000,-7097.0508
9519,952000,-5790.8568
9559,956000,-5744.1383
9599,960000,-5873.295
9639,964000,-5985.819
9679,968000,-6313.7665
9719,972000,-6284.0182
9759,976000,-6083.1725
9799,980000,-6889.1963
9839,984000,-6533.4448
9879,988000,-6773.3115
9919,992000,-6730.1365
9959,996000,-6505.732
9999,1000000,-6510.506
