episode,timestep,reward
39,4000,-5264.819
79,8000,-6055.9558
119,12000,-6337.1697
159,16000,-6750.753
199,20000,-5942.4145
239,24000,-5692.1295
279,28000,-5560.1517
319,32000,-5410.2758
359,36000,-5340.1588
399,40000,-5443.7552
439,44000,-5372.9178
479,48000,-5190.5178
519,52000,-5162.5695
559,56000,-5024.2198
599,60000,-4782.204
639,64000,-4724.2278
679,68000,-4596.936
719,72000,-4484.5842
759,76000,-4353.6677
799,80000,-4374.3375
839,84000,-4485.3147
879,88000,-4523.5865
919,92000,-4552.331
959,96000,-4468.7245
999,100000,-4506.6883
1039,104000,-4416.7488
1079,108000,-4485.3775
1119,112000,-4448.498
1159,116000,-4418.836
1199,120000,-4293.1365
1239,124000,-4163.4037
1279,128000,-4233.4462
1319,132000,-4125.5408
1359,136000,-4149.7415
1399,140000,-3982.3903
1439,144000,-3950.6418
1479,148000,-4095.5125
1519,152000,-3835.142
1559,156000,-3921.8315
1599,160000,-3780.265
1639,164000,-3658.7025
1679,168000,-3670.053
1719,172000,-3512.0083
1759,176000,-3399.0547
1799,180000,-3315.8985
1839,184000,-3330.578
1879,188000,-3214.6293
1919,192000,-3129.1155
1959,196000,-3014.9025
1999,200000,-2991.5315
2039,204000,-2929.386
2079,208000,-2881.7288
2119,212000,-2716.5765
2159,216000,-2708.9918
2199,220000,-2641.3158
2239,224000,-2622.1718
2279,228000,-2561.755
2319,232000,-2459.6453
2359,236000,-2513.7172
2399,240000,-2478.4375
2439,244000,-2383.7525
2479,248000,-2360.9105
2519,252000,-2346.073
2559,256000,-2294.588
2599,260000,-2284.5605
2639,264000,-2266.2778
2679,268000,-2186.7008
2719,272000,-2134.84
2759,276000,-2130.2498
2799,280000,-2106.1095
2839,284000,-2078.0717
2879,288000,-2039.2185
2919,292000,-2001.7995
2959,296000,-2005.7003
2999,300000,-1956.1058
3039,304000,-1964.5795
3079,308000,-1977.3943
3119,312000,-1855.3412
3159,316000,-1874.4618
3199,320000,-1843.0595
3239,324000,-1865.0818
3279,328000,-1843.5822
3319,332000,-1783.51
3359,336000,-1799.1073
3399,340000,-1794.0105
3439,344000,-1742.5945
3479,348000,-1752.9617
3519,352000,-1720.5955
3559,356000,-1711.4768
3599,360000,-1710.8248
3639,364000,-1669.449
3679,368000,-1688.356
3719,372000,-1662.5073
3759,376000,-1582.9355
3799,380000,-1610.963
3839,384000,-1593.6822
3879,388000,-1531.754
3919,392000,-1585.6953
3959,396000,-1551.8313
3999,400000,-1567.362
4039,404000,-1494.927
4079,408000,-1525.9868
4119,412000,-1501.4405
4159,416000,-1488.1498
4199,420000,-1510.4515
4239,424000,-1452.684
4279,428000,-1468.1455
4319,432000,-1478.452
4359,436000,-1468.7205
4399,440000,-1520.0738
4439,444000,-1388.6732
4479,448000,-1417.5138
4519,452000,-1379.4348
4559,456000,-1356.3382
4599,460000,-1363.9258
4639,464000,-1380.9265
4679,468000,-1307.2948
4719,472000,-1348.3838
4759,476000,-1367.009
4799,480000,-1320.1003
4839,484000,-1341.0872
4879,488000,-1309.8153
4919,492000,-1339.8333
4959,496000,-1294.0392
4999,500000,-1300.3072
5039,504000,-1312.8863
5079,508000,-1248.1335
5119,512000,-1298.7018
5159,516000,-1252.404
5199,520000,-1185.0128
5239,524000,-1257.9763
5279,528000,-1252.6113
5319,532000,-1244.1612
5359,536000,-1185.5907
5399,540000,-1184.264
5439,544000,-1170.5772
5479,548000,-1230.2022
5519,552000,-1224.109
5559,556000,-1179.729
5599,560000,-1150.0733
5639,564000,-1170.2373
5679,568000,-1200.0827
5719,572000,-1202.132
5759,576000,-1293.7008
5799,580000,-1151.856
5839,584000,-1144.0865
5879,588000,-1173.9
5919,592000,-1168.568
5959,596000,-1153.3527
5999,600000,-1262.193
6039,604000,-1194.681
6079,608000,-1156.4528
6119,612000,-1210.618
6159,616000,-1197.6483
6199,620000,-1173.7302
6239,624000,-1143.009
6279,628000,-1125.7938
6319,632000,-1077.6502
6359,636000,-1103.4775
6399,640000,-1414.799
6439,644000,-1273.0885
6479,648000,-1140.6142
6519,652000,-1121.228
6559,656000,-1164.2698
6599,660000,-1286.2668
6639,664000,-1232.984
6679,668000,-1075.2853
6719,672000,-1081.814
6759,676000,-1103.121
6799,680000,-1110.5288
6839,684000,-1001.5135
6879,688000,-1048.4078
6919,692000,-1023.8502
6959,696000,-1020.875
6999,700000,-1000.1945
7039,704000,-989.522
7079,708000,-1023.7492
7119,712000,-1047.0798
7159,716000,-1060.0045
7199,720000,-994.6505
7239,724000,-1011.3913
7279,728000,-972.6793
7319,732000,-974.7012
7359,736000,-1002.865
7399,740000,-980.6392
7439,744000,-964.5115
7479,748000,-990.6848
7519,752000,-966.4022
7559,756000,-1005.4707
7599,760000,-973.83
7639,764000,-965.7195
7679,768000,-970.7915
7719,772000,-948.5112
7759,776000,-961.9825
7799,780000,-952.6945
7839,784000,-964.953
7879,788000,-980.043
7919,792000,-963.3035
7959,796000,-962.2015
7999,800000,-988.3883
8039,804000,-977.7755
8079,808000,-958.5882
8119,812000,-960.7847
8159,816000,-954.1122
8199,820000,-950.3613
8239,824000,-964.847
8279,828000,-982.392
8319,832000,-949.4508
8359,836000,-964.682
8399,840000,-965.7323
8439,844000,-981.021
8479,848000,-994.2237
8519,852000,-964.6448
8559,856000,-940.5082
8599,860000,-946.4435
8639,864000,-965.0745
8679,868000,-956.9205
8719,872000,-952.9023
8759,876000,-943.93
8799,880000,-946.2408
8839,884000,-913.8207
8879,888000,-951.9748
8919,892000,-964.3923
8959,896000,-933.9355
8999,900000,-953.3885
9039,904000,-953.5032
9079,908000,-947.9218
9119,912000,-956.9117
9159,916000,-979.4295
9199,920000,-933.2845
9239,924000,-914.9655
9279,928000,-962.9702
9319,932000,-924.335
9359,936000,-936.706
9399,940000,-924.6938
9439,944000,-943.063
9479,948000,-948.4693
9519,952000,-923.4688
9559,956000,-939.5952
9599,960000,-947.618
9639,964000,-926.653
9679,968000,-925.1142
9719,972000,-916.4262
9759,976000,-935.1195
9799,980000,-950.149
9839,984000,-948.1642
9879,988000,-940.1065
9919,992000,-924.4127
9959,996000,-941.2845
9999,1000000,-947.4625
