episode,timestep,reward
26,400,1.0866
42,800,2.0385
59,1200,2.1199
76,1600,1.8754
88,2000,2.5699
103,2400,2.2759
114,2800,3.0475
127,3200,2.4464
147,3600,1.7528
165,4000,1.879
179,4400,2.2784
202,4800,1.4022
213,5200,3.0994
228,5600,2.2059
243,6000,2.0189
257,6400,2.6941
273,6800,1.8729
284,7200,3.1978
301,7600,1.8756
317,8000,2.0815
334,8400,1.9862
352,8800,1.8886
368,9200,2.0802
385,9600,1.8563
398,10000,2.4687
410,10400,2.9414
425,10800,2.1295
439,11200,2.6261
453,11600,2.2859
468,12000,2.0145
480,12400,2.9828
498,12800,1.6271
521,13200,1.5546
538,13600,1.7398
556,14000,1.9258
578,14400,1.5032
597,14800,1.6143
614,15200,1.9524
634,15600,1.7833
656,16000,1.32
672,16400,2.1574
690,16800,1.9227
708,17200,1.7212
726,17600,2.1119
741,18000,2.2053
759,18400,1.8605
775,18800,1.7126
798,19200,1.5936
809,19600,2.8592
827,20000,1.912
847,20400,1.7855
868,20800,1.6132
882,21200,2.2628
897,21600,2.0977
914,22000,2.0329
929,22400,2.338
946,22800,1.8481
958,23200,2.7839
977,23600,1.7818
992,24000,2.2579
1007,24400,2.1595
1023,24800,2.0476
1037,25200,2.4166
1055,25600,1.9474
1073,26000,1.7123
1089,26400,2.171
1104,26800,1.8707
1123,27200,1.8748
1139,27600,2.1619
1159,28000,1.6347
1174,28400,2.3139
1192,28800,1.7682
1207,29200,2.3127
1221,29600,2.3688
1233,30000,2.3975
1248,30400,2.2864
1262,30800,2.4332
1275,31200,2.5378
1289,31600,2.2429
1305,32000,2.1989
1318,32400,2.7304
1334,32800,1.9638
1353,33200,1.6595
1365,33600,2.8504
1380,34000,2.1551
1397,34400,1.8631
1414,34800,1.8487
1425,35200,3.1836
1437,35600,2.8789
1455,36000,1.8316
1473,36400,1.7143
1487,36800,2.425
1502,37200,1.9924
1516,37600,2.5986
1533,38000,1.9374
1547,38400,2.3275
1563,38800,1.9995
1583,39200,1.633
1599,39600,2.1443
1615,40000,1.9524
1635,40400,1.5538
1650,40800,2.2157
1671,41200,1.5579
1692,41600,1.5255
1707,42000,2.1256
1721,42400,2.3747
1737,42800,2.305
1751,43200,1.928
1767,43600,2.4881
1787,44000,1.5754
1798,44400,3.0874
1810,44800,3.005
1829,45200,1.7577
1841,45600,2.405
1855,46000,2.6666
1867,46400,2.7422
1884,46800,1.8988
1904,47200,1.6511
1923,47600,1.5821
1944,48000,1.652
1957,48400,2.5996
1975,48800,1.3598
1994,49200,2.0697
2014,49600,1.4836
2031,50000,2.1332
2046,50400,1.9809
2065,50800,1.7171
2087,51200,1.6128
2103,51600,1.7859
2114,52000,3.3849
2127,52400,2.5031
2139,52800,2.7318
2155,53200,2.0551
2175,53600,1.6695
2192,54000,1.7708
2207,54400,2.3758
2223,54800,1.9141
2239,55200,2.0731
2253,55600,2.1855
2272,56000,1.85
2284,56400,2.6993
2295,56800,2.7441
2313,57200,1.8215
2329,57600,2.2839
2349,58000,1.7271
2359,58400,3.1929
2369,58800,2.9267
2385,59200,2.3665
2404,59600,1.6958
2424,60000,1.7139
2439,60400,2.1921
2462,60800,1.3842
2479,61200,1.9637
2495,61600,1.9305
2507,62000,2.8194
2525,62400,1.8546
2543,62800,1.8822
2563,63200,1.6388
2578,63600,2.206
2595,64000,1.7247
2608,64400,2.6362
2621,64800,2.5383
2631,65200,3.3205
2647,65600,2.2403
2659,66000,2.7167
2669,66400,3.2813
2686,66800,2.0555
2703,67200,1.9987
2716,67600,2.4318
2737,68000,1.5368
2753,68400,1.9837
2769,68800,2.1444
2788,69200,1.6466
2808,69600,1.7348
2826,70000,1.883
2843,70400,1.7897
2861,70800,1.803
2877,71200,2.1305
2894,71600,1.9347
2908,72000,2.4918
2931,72400,1.3454
2946,72800,2.165
2963,73200,1.932
2977,73600,2.4896
2992,74000,2.0209
3002,74400,3.4418
3017,74800,2.1326
3033,75200,2.2004
3046,75600,2.5305
3062,76000,2.0688
3076,76400,2.336
3088,76800,2.6036
3102,77200,2.4129
3116,77600,2.626
3132,78000,2.0353
3147,78400,2.2646
3166,78800,1.5658
3178,79200,3.0512
3194,79600,2.1255
3209,80000,2.3413
3229,80400,1.7428
3245,80800,1.974
3259,81200,2.3211
3276,81600,1.8304
3296,82000,1.6303
3314,82400,1.9271
3327,82800,2.6006
3340,83200,2.4082
3361,83600,1.6184
3381,84000,1.5774
3391,84400,3.3568
3415,84800,1.3301
3433,85200,1.8576
3449,85600,2.0878
3467,86000,1.814
3486,86400,1.7867
3503,86800,2.0242
3519,87200,2.0407
3534,87600,2.2669
3549,88000,2.0889
3564,88400,2.447
3581,88800,1.876
3597,89200,1.9062
3610,89600,2.7219
3625,90000,2.4129
3642,90400,1.8786
3661,90800,1.7204
3677,91200,1.9601
3689,91600,2.8504
3701,92000,2.768
3720,92400,1.84
3744,92800,1.3251
3760,93200,2.1509
3776,93600,2.1518
3792,94000,1.9998
3805,94400,2.4634
3821,94800,1.9807
3841,95200,1.6873
3852,95600,2.8912
3863,96000,3.0521
3874,96400,2.957
3891,96800,1.9666
3911,97200,1.6879
3931,97600,1.6351
3947,98000,1.9876
3965,98400,1.8365
3984,98800,1.7774
3998,99200,2.3037
4014,99600,2.1783
4027,100000,2.5705
4039,100400,2.5661
4051,100800,3.217
4073,101200,1.3591
4088,101600,2.1778
4100,102000,2.8747
4110,102400,3.5397
4123,102800,2.5283
4145,103200,1.5263
4163,103600,1.7636
4171,104000,3.7898
4182,104400,2.7126
4195,104800,2.9434
4214,105200,1.7715
4231,105600,1.9857
4248,106000,1.9986
4266,106400,1.7543
4279,106800,2.5763
4296,107200,1.9857
4312,107600,1.9942
4329,108000,2.0109
4346,108400,1.8968
4368,108800,1.4276
4379,109200,2.8066
4393,109600,2.5984
4405,110000,2.8044
4420,110400,2.4616
4438,110800,1.829
4453,111200,2.2929
4471,111600,1.8123
4489,112000,1.7915
4505,112400,2.1208
4526,112800,1.4679
4539,113200,2.7154
4557,113600,1.7341
4574,114000,2.1083
4598,114400,1.2917
4609,114800,2.8786
4622,115200,2.5725
4638,115600,2.2916
4651,116000,2.5521
4664,116400,2.461
4685,116800,1.5546
4704,117200,1.758
4723,117600,1.7637
4744,118000,1.4981
4757,118400,2.3666
4779,118800,1.5554
4795,119200,2.1643
4812,119600,1.751
4829,120000,2.0839
4846,120400,1.7799
4855,120800,3.3109
4873,121200,2.2135
4888,121600,2.3493
4907,122000,1.7782
4917,122400,3.0831
4935,122800,1.8668
4952,123200,1.9284
4964,123600,2.6938
4979,124000,2.2117
4990,124400,2.9477
5004,124800,2.3617
5016,125200,2.8449
5033,125600,1.7284
5049,126000,2.2213
5064,126400,2.2501
5076,126800,2.5201
5102,127200,1.3423
5117,127600,2.202
5131,128000,2.4111
5145,128400,2.4144
5165,128800,1.741
5181,129200,2.0741
5197,129600,1.9926
5212,130000,2.3039
5230,130400,1.8288
5249,130800,1.448
5264,131200,2.3648
5279,131600,2.2624
5297,132000,1.8889
5318,132400,1.5201
5338,132800,1.5903
5352,133200,2.2216
5371,133600,1.8174
5383,134000,2.5856
5398,134400,2.3127
5409,134800,2.8026
5424,135200,2.4419
5437,135600,2.5015
5447,136000,3.3067
5459,136400,2.8963
5470,136800,3.0428
5483,137200,2.5199
5498,137600,2.1382
5510,138000,2.8756
5522,138400,2.7494
5538,138800,2.2531
5551,139200,2.4524
5569,139600,1.9124
5584,140000,2.1912
5594,140400,3.321
5612,140800,1.7945
5632,141200,1.7921
5648,141600,2.0599
5664,142000,1.8176
5679,142400,2.3505
5692,142800,2.5753
5709,143200,1.8966
5723,143600,2.0239
5738,144000,2.4621
5755,144400,1.8354
5769,144800,2.6038
5779,145200,2.9061
5794,145600,2.2901
5807,146000,2.7563
5824,146400,2.0666
5837,146800,2.1989
5849,147200,3.0402
5867,147600,1.8833
5881,148000,2.3173
5899,148400,1.7325
5908,148800,3.7527
5927,149200,1.6095
5946,149600,1.8745
5966,150000,1.5427
5982,150400,2.0903
6000,150800,1.6992
6015,151200,2.124
6037,151600,1.5809
6053,152000,2.0794
6070,152400,1.9509
6093,152800,1.3764
6112,153200,1.7624
6132,153600,1.6056
6149,154000,1.9247
6163,154400,2.4132
6178,154800,2.3637
6193,155200,2.1659
6213,155600,1.5829
6237,156000,1.2622
6252,156400,2.2788
6268,156800,1.7711
6284,157200,2.3012
6303,157600,1.7701
6319,158000,1.9337
6332,158400,2.6898
6347,158800,1.9109
6365,159200,2.0019
6380,159600,2.2368
6399,160000,1.7124
6421,160400,1.4618
6437,160800,1.8817
6450,161200,2.6425
6469,161600,1.4906
6487,162000,2.0201
6501,162400,2.4047
6518,162800,1.8996
6537,163200,1.6306
6551,163600,2.4687
6567,164000,1.9559
6582,164400,2.2229
6595,164800,2.6798
6616,165200,1.4843
6630,165600,2.4686
6646,166000,2.2579
6659,166400,2.5429
6678,166800,1.691
6693,167200,2.3295
6712,167600,1.5557
6728,168000,2.1251
6737,168400,3.493
6758,168800,1.5722
6774,169200,1.8589
6792,169600,2.0611
6811,170000,1.627
6826,170400,2.2236
6845,170800,1.7763
6861,171200,2.177
6877,171600,1.9507
6891,172000,2.461
6905,172400,2.3738
6923,172800,1.7187
6942,173200,1.8987
6959,173600,1.8377
6973,174000,2.3539
6991,174400,1.9339
7010,174800,1.6461
7026,175200,2.0797
7046,175600,1.5145
7065,176000,1.8427
7080,176400,2.1516
7095,176800,2.1971
7117,177200,1.5674
7138,177600,1.4931
7153,178000,2.1929
7174,178400,1.5705
7193,178800,1.7264
7204,179200,3.0416
7215,179600,2.9116
7227,180000,2.8298
7239,180400,3.0786
7257,180800,1.7381
7270,181200,2.5641
7287,181600,1.9701
7304,182000,2.1002
7325,182400,1.5518
7342,182800,1.7623
7358,183200,1.8825
7378,183600,1.8957
7395,184000,1.7971
7405,184400,3.5759
7416,184800,2.7272
7428,185200,3.1086
7446,185600,1.7368
7463,186000,1.7552
7478,186400,2.3796
7495,186800,1.9174
7515,187200,1.7307
7529,187600,2.5384
7545,188000,2.1174
7566,188400,1.4726
7577,188800,3.0614
7594,189200,2.0819
7615,189600,1.5362
7629,190000,2.2629
7647,190400,1.8307
7662,190800,2.0872
7676,191200,2.3863
7692,191600,1.8704
7703,192000,3.206
7720,192400,2.1796
7734,192800,2.4014
7750,193200,2.18
7766,193600,1.8644
7781,194000,2.2676
7794,194400,2.4472
7807,194800,2.8543
7819,195200,2.8435
7839,195600,1.6895
7850,196000,2.9646
7869,196400,1.7908
7883,196800,2.5407
7895,197200,2.7746
7906,197600,2.9484
7921,198000,2.3386
7936,198400,2.2444
7958,198800,1.5156
7974,199200,2.0375
7990,199600,1.9469
8008,200000,1.9261
