episode,timestep,reward
39,4000,-13775.7485
79,8000,-11638.0763
119,12000,-11258.7445
159,16000,-12662.853
199,20000,-12390.8833
239,24000,-13138.5982
279,28000,-14248.9895
319,32000,-15968.2605
359,36000,-14194.0043
399,40000,-15651.0275
439,44000,-16174.4673
479,48000,-15747.8705
519,52000,-15349.1755
559,56000,-15086.4628
599,60000,-14566.9448
639,64000,-14099.8905
679,68000,-12989.0157
719,72000,-12093.3547
759,76000,-11371.5375
799,80000,-10496.985
839,84000,-10065.0885
879,88000,-9877.6372
919,92000,-9593.208
959,96000,-9661.2865
999,100000,-9548.015
1039,104000,-9498.0288
1079,108000,-9312.099
1119,112000,-9239.0957
1159,116000,-9190.4715
1199,120000,-9120.6975
1239,124000,-9017.725
1279,128000,-8887.7598
1319,132000,-8834.1342
1359,136000,-8818.8608
1399,140000,-8796.448
1439,144000,-8618.6155
1479,148000,-8453.671
1519,152000,-8590.5975
1559,156000,-8513.1978
1599,160000,-8473.463
1639,164000,-8450.684
1679,168000,-8399.3528
1719,172000,-8354.4458
1759,176000,-8355.7238
1799,180000,-8389.765
1839,184000,-8210.7312
1879,188000,-8235.86
1919,192000,-8276.0285
1959,196000,-8131.686
1999,200000,-8337.487
2039,204000,-8234.907
2079,208000,-8194.8775
2119,212000,-8145.7868
2159,216000,-8118.137
2199,220000,-8166.6158
2239,224000,-8099.0558
2279,228000,-8097.0418
2319,232000,-8093.4825
2359,236000,-8077.6735
2399,240000,-8161.3455
2439,244000,-8052.6622
2479,248000,-8044.6938
2519,252000,-7986.204
2559,256000,-7901.1698
2599,260000,-7800.371
2639,264000,-7778.5518
2679,268000,-7813.7865
2719,272000,-7898.9578
2759,276000,-7919.9258
2799,280000,-7908.729
2839,284000,-7961.8485
2879,288000,-7933.1198
2919,292000,-7994.3232
2959,296000,-7867.951
2999,300000,-7857.6033
3039,304000,-7876.7815
3079,308000,-7834.8
3119,312000,-7902.5278
3159,316000,-7910.5858
3199,320000,-7886.8348
3239,324000,-7812.1052
3279,328000,-7847.2115
3319,332000,-7834.113
3359,336000,-7852.3225
3399,340000,-7770.133
3439,344000,-7814.2705
3479,348000,-7654.4775
3519,352000,-7759.72
3559,356000,-7713.5892
3599,360000,-7780.4205
3639,364000,-7784.6355
3679,368000,-7750.9695
3719,372000,-7796.3292
3759,376000,-7783.3515
3799,380000,-7645.5902
3839,384000,-7621.9563
3879,388000,-7729.4387
3919,392000,-7775.9705
3959,396000,-7665.256
3999,400000,-7769.7285
4039,404000,-7596.8505
4079,408000,-7721.0923
4119,412000,-7713.5945
4159,416000,-7715.8428
4199,420000,-7667.5493
4239,424000,-7552.104
4279,428000,-7668.5412
4319,432000,-7662.2105
4359,436000,-7699.1975
4399,440000,-7643.6443
4439,444000,-7687.3905
4479,448000,-7663.5528
4519,452000,-7682.8505
4559,456000,-7653.769
4599,460000,-7652.69
4639,464000,-7688.7
4679,468000,-7586.4553
4719,472000,-7542.4365
4759,476000,-7655.2918
4799,480000,-7539.4075
4839,484000,-7583.605
4879,488000,-7654.835
4919,492000,-7693.8285
4959,496000,-7583.817
4999,500000,-7527.5035
5039,504000,-7587.1235
5079,508000,-7547.704
5119,512000,-7576.5865
5159,516000,-7597.3342
5199,520000,-7580.0265
5239,524000,-7514.8667
5279,528000,-7482.6802
5319,532000,-7531.674
5359,536000,-7557.4755
5399,540000,-7498.5438
5439,544000,-7475.7745
5479,548000,-7438.0015
5519,552000,-7444.01
5559,556000,-7408.7745
5599,560000,-7480.3008
5639,564000,-7385.1978
5679,568000,-7532.7517
5719,572000,-7335.4677
5759,576000,-7465.0422
5799,580000,-7308.2467
5839,584000,-7485.1975
5879,588000,-7389.9805
5919,592000,-7353.5145
5959,596000,-7387.4173
5999,600000,-7303.2603
6039,604000,-7324.9902
6079,608000,-7305.3065
6119,612000,-7288.5375
6159,616000,-7295.4522
6199,620000,-7264.4312
6239,624000,-7253.8938
6279,628000,-7323.7455
6319,632000,-7330.5743
6359,636000,-7341.6015
6399,640000,-7315.8003
6439,644000,-7317.7428
6479,648000,-7323.889
6519,652000,-7385.7182
6559,656000,-7258.4768
6599,660000,-7317.6457
6639,664000,-7252.1817
6679,668000,-7240.6857
6719,672000,-7198.685
6759,676000,-7245.132
6799,680000,-7060.2915
6839,684000,-7105.1535
6879,688000,-7188.8815
6919,692000,-7062.4422
6959,696000,-7079.5492
6999,700000,-7019.283
7039,704000,-7025.7935
7079,708000,-7005.092
7119,712000,-6953.6265
7159,716000,-6982.1453
7199,720000,-7048.1758
7239,724000,-7010.7338
7279,728000,-7125.1293
7319,732000,-6963.2425
7359,736000,-6999.2042
7399,740000,-6942.3235
7439,744000,-7084.8
7479,748000,-6971.737
7519,752000,-6817.1875
7559,756000,-6969.1362
7599,760000,-6918.8618
7639,764000,-6809.858
7679,768000,-6899.1928
7719,772000,-6964.827
7759,776000,-6764.1095
7799,780000,-6939.7972
7839,784000,-6862.8692
7879,788000,-6831.7192
7919,792000,-6794.0005
7959,796000,-6723.372
7999,800000,-6944.61
8039,804000,-6741.3762
8079,808000,-6841.1205
8119,812000,-6964.2273
8159,816000,-6814.9548
8199,820000,-6888.9388
8239,824000,-6644.8585
8279,828000,-6849.2105
8319,832000,-6736.7518
8359,836000,-6711.072
8399,840000,-6616.6305
8439,844000,-6521.918
8479,848000,-6610.9723
8519,852000,-6541.5545
8559,856000,-6534.2642
8599,860000,-6457.4158
8639,864000,-6520.0207
8679,868000,-6564.8642
8719,872000,-6586.3828
8759,876000,-6579.5555
8799,880000,-6582.0842
8839,884000,-6492.9488
8879,888000,-6565.7627
8919,892000,-6349.043
8959,896000,-6444.1853
8999,900000,-6400.3972
9039,904000,-6436.4623
9079,908000,-6520.947
9119,912000,-6339.68
9159,916000,-6344.5708
9199,920000,-6383.4938
9239,924000,-6397.61
