episode,timestep,reward
39,4000,-6959.0933
79,8000,-7395.8862
119,12000,-7859.6035
159,16000,-7140.822
199,20000,-7217.0935
239,24000,-7561.1733
279,28000,-6883.7952
319,32000,-6508.0865
359,36000,-7447.7478
399,40000,-7524.7805
439,44000,-7063.0085
479,48000,-7200.2215
519,52000,-7030.611
559,56000,-6635.754
599,60000,-5699.594
639,64000,-5465.6972
679,68000,-5903.583
719,72000,-6041.4702
759,76000,-6252.5783
799,80000,-6105.1082
839,84000,-5887.4432
879,88000,-5864.6443
919,92000,-5651.604
959,96000,-5545.133
999,100000,-5505.4782
1039,104000,-5303.909
1079,108000,-5128.7165
1119,112000,-5087.1142
1159,116000,-4995.124
1199,120000,-4918.917
1239,124000,-4894.956
1279,128000,-4817.787
1319,132000,-4700.2628
1359,136000,-4630.4888
1399,140000,-4536.5353
1439,144000,-4466.8553
1479,148000,-4488.274
1519,152000,-4446.7295
1559,156000,-4370.8777
1599,160000,-4293.43
1639,164000,-4253.3288
1679,168000,-4239.7052
1719,172000,-4169.6842
1759,176000,-4194.6945
1799,180000,-4094.6453
1839,184000,-4089.002
1879,188000,-4075.0345
1919,192000,-4073.4775
1959,196000,-3980.9598
1999,200000,-4011.6928
2039,204000,-3937.1
2079,208000,-3911.6435
2119,212000,-3863.0583
2159,216000,-3877.0052
2199,220000,-3833.646
2239,224000,-3818.2198
2279,228000,-3756.0463
2319,232000,-3751.1563
2359,236000,-3743.2642
2399,240000,-3796.929
2439,244000,-3751.9625
2479,248000,-3742.7372
2519,252000,-3708.258
2559,256000,-3709.5675
2599,260000,-3744.9367
2639,264000,-3757.3252
2679,268000,-3690.9442
2719,272000,-3747.4355
2759,276000,-3689.161
2799,280000,-3618.9618
2839,284000,-3655.3032
2879,288000,-3675.0135
2919,292000,-3613.8083
2959,296000,-3646.2553
2999,300000,-3637.7042
3039,304000,-3670.3908
3079,308000,-3630.2595
3119,312000,-3706.3205
3159,316000,-3671.0998
3199,320000,-3592.1107
3239,324000,-3667.7905
3279,328000,-3563.443
3319,332000,-3628.1482
3359,336000,-3549.9405
3399,340000,-3618.8345
3439,344000,-3629.4062
3479,348000,-3574.9252
3519,352000,-3532.0005
3559,356000,-3575.2562
3599,360000,-3564.733
3639,364000,-3503.0432
3679,368000,-3543.7643
3719,372000,-3553.4883
3759,376000,-3525.9585
3799,380000,-3492.1955
3839,384000,-3520.3498
3879,388000,-3524.4525
3919,392000,-3505.024
3959,396000,-3524.093
3999,400000,-3536.9345
4039,404000,-3556.8138
4079,408000,-3607.6765
4119,412000,-3516.0115
4159,416000,-3535.6208
4199,420000,-3520.0288
4239,424000,-3506.0815
4279,428000,-3490.3655
4319,432000,-3512.2345
4359,436000,-3481.94
4399,440000,-3535.943
4439,444000,-3513.3758
4479,448000,-3503.5245
4519,452000,-3481.3905
4559,456000,-3467.4995
4599,460000,-3566.5682
4639,464000,-3517.5742
4679,468000,-3486.0787
4719,472000,-3559.6387
4759,476000,-3623.5522
4799,480000,-3512.715
4839,484000,-3533.344
4879,488000,-3539.1758
4919,492000,-3455.4083
4959,496000,-3449.0378
4999,500000,-3464.4708
5039,504000,-3551.084
5079,508000,-3493.9355
5119,512000,-3483.1147
5159,516000,-3477.5295
5199,520000,-3538.9745
5239,524000,-3495.218
5279,528000,-3513.2
5319,532000,-3484.1327
5359,536000,-3509.4285
5399,540000,-3526.6385
5439,544000,-3516.7998
5479,548000,-3459.1
5519,552000,-3476.598
5559,556000,-3511.2973
5599,560000,-3450.724
5639,564000,-3458.363
5679,568000,-3544.5623
5719,572000,-3513.2085
5759,576000,-3497.668
5799,580000,-3464.6922
5839,584000,-3573.0795
5879,588000,-3486.588
5919,592000,-3526.1443
5959,596000,-3624.3308
5999,600000,-3542.0227
6039,604000,-3457.6733
6079,608000,-3499.584
6119,612000,-3509.7595
6159,616000,-3538.9832
6199,620000,-3499.36
6239,624000,-3460.8108
6279,628000,-3491.2425
6319,632000,-3482.5168
6359,636000,-3470.2625
6399,640000,-3499.6312
6439,644000,-3634.7392
6479,648000,-3604.0442
6519,652000,-3560.8867
6559,656000,-3487.7363
6599,660000,-3545.064
6639,664000,-3620.0522
6679,668000,-3580.1847
6719,672000,-3480.5588
6759,676000,-3498.9605
6799,680000,-3471.7585
6839,684000,-3492.9865
6879,688000,-3528.5087
6919,692000,-3497.669
6959,696000,-3537.9773
6999,700000,-3526.3892
7039,704000,-3469.2338
7079,708000,-3557.743
7119,712000,-3474.865
7159,716000,-3547.3887
7199,720000,-3494.2977
7239,724000,-3450.9365
7279,728000,-3548.1228
7319,732000,-3464.1932
7359,736000,-3503.299
7399,740000,-3478.8745
7439,744000,-3414.4548
7479,748000,-3409.5165
7519,752000,-3426.489
7559,756000,-3490.0012
7599,760000,-3479.4158
7639,764000,-3485.4777
7679,768000,-3499.1532
7719,772000,-3490.1502
7759,776000,-3471.1985
7799,780000,-3564.4038
7839,784000,-3490.3008
7879,788000,-3556.6787
7919,792000,-3510.312
7959,796000,-3511.4608
7999,800000,-3511.3942
8039,804000,-3510.0705
8079,808000,-3508.7552
8119,812000,-3546.7908
8159,816000,-3538.2015
8199,820000,-3538.7758
8239,824000,-3532.2913
8279,828000,-3504.9892
8319,832000,-3529.1615
8359,836000,-3521.488
8399,840000,-3555.3005
8439,844000,-3564.9078
8479,848000,-3532.884
8519,852000,-3531.534
8559,856000,-3543.9712
8599,860000,-3546.1035
8639,864000,-3585.0962
8679,868000,-3498.4738
8719,872000,-3553.722
8759,876000,-3518.3798
8799,880000,-3558.3575
8839,884000,-3523.3775
8879,888000,-3486.3582
8919,892000,-3472.5665
8959,896000,-3561.3242
8999,900000,-3492.443
9039,904000,-3464.9042
9079,908000,-3460.2282
9119,912000,-3461.9545
9159,916000,-3498.646
9199,920000,-3485.1095
9239,924000,-3520.475
9279,928000,-3504.685
9319,932000,-3508.2485
9359,936000,-3488.4345
9399,940000,-3545.2745
