episode,timestep,reward
39,4000,-11050.2982
79,8000,-9749.5438
119,12000,-8757.5818
159,16000,-7150.6612
199,20000,-9549.0138
239,24000,-9293.6117
279,28000,-9803.277
319,32000,-8450.818
359,36000,-12085.594
399,40000,-13746.3265
439,44000,-11696.7405
479,48000,-12683.9858
519,52000,-13214.956
559,56000,-13524.4455
599,60000,-15523.8678
639,64000,-15047.6275
679,68000,-16508.033
719,72000,-17151.593
759,76000,-16617.6862
799,80000,-16027.822
839,84000,-17197.7905
879,88000,-16903.623
919,92000,-17177.6912
959,96000,-17891.9882
999,100000,-18170.2298
1039,104000,-18193.2818
1079,108000,-18104.7538
1119,112000,-18260.0327
1159,116000,-18507.7472
1199,120000,-18458.8728
1239,124000,-17012.429
1279,128000,-15533.3588
1319,132000,-13517.6082
1359,136000,-12809.2062
1399,140000,-11639.2903
1439,144000,-11442.5278
1479,148000,-10443.8267
1519,152000,-9991.6773
1559,156000,-9946.5505
1599,160000,-9714.9382
1639,164000,-9479.773
1679,168000,-9173.8725
1719,172000,-8789.1228
1759,176000,-8167.2345
1799,180000,-8256.201
1839,184000,-9091.7762
1879,188000,-8688.0233
1919,192000,-8579.3285
1959,196000,-8380.0682
1999,200000,-8213.2943
2039,204000,-8176.004
2079,208000,-8018.5257
2119,212000,-8506.023
2159,216000,-8505.974
2199,220000,-8605.8642
2239,224000,-9328.18
2279,228000,-9179.7632
2319,232000,-9254.0255
2359,236000,-8895.8242
2399,240000,-8214.174
2439,244000,-7841.6513
2479,248000,-7963.7568
2519,252000,-8184.972
2559,256000,-8842.6265
2599,260000,-9971.982
2639,264000,-10497.6695
2679,268000,-11107.0017
2719,272000,-11257.9435
2759,276000,-11189.0288
2799,280000,-10863.3348
2839,284000,-10695.1802
2879,288000,-10491.3568
2919,292000,-10233.1615
2959,296000,-10146.355
2999,300000,-9792.3878
3039,304000,-9706.6912
3079,308000,-9561.6847
3119,312000,-9142.4185
3159,316000,-9158.205
3199,320000,-9128.7265
3239,324000,-9059.529
3279,328000,-8998.0507
3319,332000,-9112.645
3359,336000,-9485.6517
3399,340000,-9505.5013
3439,344000,-9419.6082
3479,348000,-9560.4097
3519,352000,-9577.5697
3559,356000,-9167.025
3599,360000,-8954.6665
3639,364000,-8479.9848
3679,368000,-8388.4345
3719,372000,-8892.0542
3759,376000,-8882.3528
3799,380000,-8969.5985
3839,384000,-9286.312
3879,388000,-9249.7095
3919,392000,-9191.4162
3959,396000,-9334.0052
3999,400000,-9423.723
4039,404000,-9088.1732
4079,408000,-8852.846
4119,412000,-8763.1575
4159,416000,-8547.6618
4199,420000,-9019.89
4239,424000,-9724.058
4279,428000,-9140.7562
4319,432000,-9183.0338
4359,436000,-8927.6212
4399,440000,-8970.1988
4439,444000,-9667.0973
4479,448000,-10237.3648
4519,452000,-9731.2598
4559,456000,-9604.2407
4599,460000,-9143.6195
4639,464000,-8789.8657
4679,468000,-8424.5432
4719,472000,-8320.9882
4759,476000,-7784.008
4799,480000,-7678.1048
4839,484000,-7307.433
4879,488000,-7480.29
4919,492000,-7114.6192
4959,496000,-6893.5775
4999,500000,-6830.6875
5039,504000,-7031.294
5079,508000,-6939.4828
5119,512000,-6897.0253
5159,516000,-6932.1222
5199,520000,-7070.8115
5239,524000,-7082.3045
5279,528000,-7285.028
5319,532000,-7192.796
5359,536000,-7157.418
5399,540000,-7013.2185
5439,544000,-7031.2135
5479,548000,-7140.5053
5519,552000,-7156.3402
5559,556000,-7091.3778
5599,560000,-7049.6442
5639,564000,-6294.3497
5679,568000,-6551.2125
5719,572000,-6310.7118
5759,576000,-6305.9185
5799,580000,-6412.4395
5839,584000,-6285.5425
5879,588000,-6215.2088
5919,592000,-6100.1627
5959,596000,-6177.724
5999,600000,-6125.8285
6039,604000,-6205.9993
6079,608000,-6080.7083
6119,612000,-6142.14
6159,616000,-6552.9925
6199,620000,-6092.7475
6239,624000,-6034.8025
6279,628000,-6127.7452
6319,632000,-6115.2802
6359,636000,-6267.785
6399,640000,-6116.6512
6439,644000,-6135.2772
6479,648000,-6059.6807
6519,652000,-6022.6665
6559,656000,-5970.615
6599,660000,-6040.3563
6639,664000,-5920.356
6679,668000,-6012.8538
6719,672000,-6068.5805
6759,676000,-6095.2185
6799,680000,-6250.016
6839,684000,-6214.2505
6879,688000,-6033.7138
6919,692000,-6136.5
6959,696000,-6029.3408
6999,700000,-6185.583
7039,704000,-6190.1588
7079,708000,-6201.4612
7119,712000,-6167.728
7159,716000,-6143.509
7199,720000,-6071.224
7239,724000,-6781.4172
7279,728000,-6104.2158
7319,732000,-6266.3578
7359,736000,-6237.5867
7399,740000,-6010.7495
7439,744000,-6094.5598
7479,748000,-8042.2028
7519,752000,-9747.934
7559,756000,-9650.465
7599,760000,-8980.167
7639,764000,-8932.1482
7679,768000,-8469.5072
7719,772000,-8595.9395
7759,776000,-8479.055
7799,780000,-8588.8158
7839,784000,-8681.5593
7879,788000,-8643.5818
7919,792000,-8636.3805
7959,796000,-8393.4798
7999,800000,-8036.9568
8039,804000,-7958.406
8079,808000,-7789.6985
8119,812000,-7634.7013
8159,816000,-7333.505
8199,820000,-6964.317
8239,824000,-6885.1335
8279,828000,-6794.407
8319,832000,-6894.109
8359,836000,-6883.1318
8399,840000,-6792.8345
8439,844000,-6637.2358
8479,848000,-6762.4363
8519,852000,-7277.0192
8559,856000,-8142.5862
8599,860000,-8292.1668
8639,864000,-8056.6068
8679,868000,-7807.7685
8719,872000,-7886.0505
8759,876000,-7820.0068
8799,880000,-7904.3893
8839,884000,-7587.7795
8879,888000,-7647.0295
8919,892000,-7524.6885
8959,896000,-7545.3413
8999,900000,-7744.8683
9039,904000,-7413.435
9079,908000,-7191.5745
9119,912000,-6692.596
9159,916000,-6332.812
9199,920000,-6129.4087
9239,924000,-5794.3857
9279,928000,-6011.8065
9319,932000,-5417.802
9359,936000,-5261.8348
9399,940000,-5245.0935
9439,944000,-5270.2588
9479,948000,-5063.5178
9519,952000,-5092.8715
9559,956000,-5083.0865
9599,960000,-5276.7225
9639,964000,-5022.3448
9679,968000,-5277.703
9719,972000,-5058.4327
9759,976000,-4881.5965
9799,980000,-4999.0685
9839,984000,-4959.7773
9879,988000,-4949.2888
9919,992000,-5043.9275
9959,996000,-5162.1425
9999,1000000,-5335.1725
