episode,timestep,reward
44,400,0.6845
96,800,0.5668
143,1200,0.5614
189,1600,0.6126
237,2000,0.5957
295,2400,0.4481
347,2800,0.4995
396,3200,0.5319
452,3600,0.4654
506,4000,0.4747
552,4400,0.5876
596,4800,0.6142
642,5200,0.5621
684,5600,0.7395
733,6000,0.5164
781,6400,0.5525
824,6800,0.6139
860,7200,0.737
907,7600,0.5806
950,8000,0.6542
987,8400,0.7743
1027,8800,0.8263
1067,9200,0.696
1106,9600,0.7044
1150,10000,0.6228
1203,10400,0.4741
1246,10800,0.622
1282,11200,0.993
1331,11600,0.5208
1376,12000,0.6335
1420,12400,0.6292
1461,12800,0.6608
1506,13200,0.594
1542,13600,0.7856
1597,14000,0.4636
1642,14400,0.5766
1697,14800,0.4575
1743,15200,0.5664
1797,15600,0.46
1849,16000,0.517
1899,16400,0.5112
1938,16800,0.7061
1993,17200,0.4391
2049,17600,0.451
2103,18000,0.4611
2151,18400,0.5257
2207,18800,0.4905
2258,19200,0.4903
2315,19600,0.406
2354,20000,0.7939
2404,20400,0.5056
2452,20800,0.5475
2494,21200,0.6202
2539,21600,0.5954
2587,22000,0.5256
2629,22400,0.6612
2663,22800,0.772
2708,23200,0.6124
2754,23600,0.5238
2799,24000,0.5804
2834,24400,0.835
2859,24800,1.1045
2889,25200,0.9608
2918,25600,1.0102
2947,26000,1.0651
2982,26400,0.8056
2999,26800,1.7812
3029,27200,1.0347
3047,27600,1.6434
3073,28000,1.1481
3101,28400,1.0214
3127,28800,1.2169
3151,29200,1.1919
3168,29600,1.7133
3192,30000,1.35
3210,30400,1.6587
3222,30800,2.7087
3244,31200,1.3434
3272,31600,1.0111
3293,32000,1.5837
3319,32400,1.1537
3342,32800,1.3312
3368,33200,1.1441
3384,33600,1.5898
3407,34000,1.6162
3431,34400,1.1372
3447,34800,2.0524
3464,35200,1.9061
3479,35600,2.0598
3491,36000,2.4145
3503,36400,2.2934
3530,36800,1.3042
3552,37200,1.3796
3575,37600,1.3249
3590,38000,2.0384
3612,38400,1.4508
3630,38800,1.67
3646,39200,1.9132
3664,39600,1.6742
3692,40000,1.0928
3709,40400,1.8502
3723,40800,2.0938
3746,41200,1.3989
3767,41600,1.4226
3782,42000,1.7659
3807,42400,1.3852
3820,42800,2.0759
3836,43200,2.0662
3851,43600,2.2077
3873,44000,1.4184
3898,44400,1.0972
3915,44800,1.9534
3927,45200,2.5953
3950,45600,1.1795
3969,46000,1.7617
3983,46400,2.2676
4002,46800,1.5801
4020,47200,1.7944
4034,47600,2.1826
4064,48000,0.9244
4084,48400,1.6761
4098,48800,2.046
4114,49200,2.1547
4128,49600,2.1692
4146,50000,1.7473
4158,50400,2.279
4173,50800,2.1837
4197,51200,1.3197
4211,51600,2.2129
4235,52000,1.1616
4246,52400,3.0211
4266,52800,1.6653
4287,53200,1.47
4304,53600,1.8143
4320,54000,1.9447
4338,54400,1.7575
4358,54800,1.5179
4385,55200,1.09
4399,55600,2.0704
4419,56000,1.7344
4438,56400,1.4683
4459,56800,1.5516
4477,57200,1.7466
4489,57600,2.6445
4507,58000,1.5813
4518,58400,2.646
4532,58800,2.4539
4548,59200,2.0642
4577,59600,0.9497
4600,60000,1.446
4615,60400,2.1092
4632,60800,1.6507
4654,61200,1.4466
4674,61600,1.5117
4697,62000,1.3086
4717,62400,1.5351
4730,62800,2.0759
4750,63200,1.709
4764,63600,2.3234
4780,64000,1.7495
4797,64400,1.8752
4814,64800,1.8891
4836,65200,1.3636
4861,65600,1.2613
4880,66000,1.593
4902,66400,1.1613
4923,66800,1.6237
4944,67200,1.3331
4957,67600,2.7185
4973,68000,2.0344
4993,68400,1.4683
5009,68800,1.9167
5024,69200,2.08
5046,69600,1.3758
5063,70000,1.7945
5079,70400,1.9646
5096,70800,1.7623
5117,71200,1.4625
5133,71600,1.6839
5154,72000,1.5523
5170,72400,1.9138
5199,72800,1.002
5215,73200,1.9748
5238,73600,1.3507
5253,74000,2.0683
5270,74400,1.8729
5289,74800,1.6407
5308,75200,1.5502
5330,75600,1.4914
5350,76000,1.5097
5366,76400,1.9118
5378,76800,2.7211
5397,77200,1.6184
5422,77600,1.2072
5445,78000,1.2799
5465,78400,1.6841
5479,78800,1.7609
5501,79200,1.5442
5527,79600,1.1524
5542,80000,2.2455
5562,80400,1.2294
5577,80800,2.4252
5604,81200,1.2033
5625,81600,1.5014
5639,82000,2.2204
5658,82400,1.6155
5678,82800,1.4875
5690,83200,2.5371
5704,83600,2.4907
5724,84000,1.5153
5743,84400,1.5338
5763,84800,1.5619
5781,85200,1.6303
5790,85600,3.4991
5808,86000,1.4151
5827,86400,1.8726
5845,86800,1.8305
5860,87200,2.0324
5884,87600,1.2531
