episode,timestep,reward
39,4000,-7822.4349
79,8000,-8153.2948
119,12000,-7309.678
159,16000,-7463.344
199,20000,-7389.7947
239,24000,-6916.1973
279,28000,-6573.3098
319,32000,-5701.759
359,36000,-5610.9755
399,40000,-6266.1468
439,44000,-6254.1052
479,48000,-6541.9848
519,52000,-6776.962
559,56000,-6416.802
599,60000,-6277.9453
639,64000,-7523.3762
679,68000,-7769.7572
719,72000,-7146.8128
759,76000,-7166.4605
799,80000,-7621.9348
839,84000,-8252.0485
879,88000,-7731.6738
919,92000,-7576.5158
959,96000,-7574.5493
999,100000,-7653.002
1039,104000,-7424.22
1079,108000,-7070.4932
1119,112000,-7323.9535
1159,116000,-6919.673
1199,120000,-7141.1388
1239,124000,-5682.9875
1279,128000,-5641.6472
1319,132000,-5808.4712
1359,136000,-5665.9785
1399,140000,-6470.3552
1439,144000,-7210.9607
1479,148000,-5564.8807
1519,152000,-5630.5262
1559,156000,-5713.1358
1599,160000,-6078.3858
1639,164000,-6581.7512
1679,168000,-6715.6863
1719,172000,-6008.9925
1759,176000,-6248.185
1799,180000,-5986.9518
1839,184000,-5457.8872
1879,188000,-5380.6572
1919,192000,-5329.9152
1959,196000,-5288.5298
1999,200000,-5440.9982
2039,204000,-5498.6882
2079,208000,-5366.7155
2119,212000,-5245.5928
2159,216000,-5205.9843
2199,220000,-5094.5938
2239,224000,-4941.6145
2279,228000,-4892.7315
2319,232000,-4850.5783
2359,236000,-4668.3375
2399,240000,-4559.7705
2439,244000,-4495.9697
2479,248000,-4477.704
2519,252000,-4407.7055
2559,256000,-4334.153
2599,260000,-4254.001
2639,264000,-4173.885
2679,268000,-4005.6365
2719,272000,-3996.41
2759,276000,-3961.54
2799,280000,-3899.7228
2839,284000,-3842.39
2879,288000,-3797.6165
2919,292000,-3784.5388
2959,296000,-3717.7525
2999,300000,-3707.9825
3039,304000,-3658.3282
3079,308000,-3651.0135
3119,312000,-3595.1815
3159,316000,-3539.8438
3199,320000,-3487.2365
3239,324000,-3466.3655
3279,328000,-3441.9322
3319,332000,-3389.9163
3359,336000,-3381.3705
3399,340000,-3340.069
3439,344000,-3331.9368
3479,348000,-3286.9805
3519,352000,-3278.9515
3559,356000,-3232.1145
3599,360000,-3221.6943
3639,364000,-3255.5848
3679,368000,-3183.2532
3719,372000,-3145.8185
3759,376000,-3144.3478
3799,380000,-3121.074
3839,384000,-3125.3578
3879,388000,-3070.0402
3919,392000,-3063.243
3959,396000,-3068.0297
3999,400000,-3052.149
4039,404000,-3026.1958
4079,408000,-3019.404
4119,412000,-2985.627
4159,416000,-2991.0255
4199,420000,-2983.5278
4239,424000,-3003.9015
4279,428000,-2970.763
4319,432000,-2949.9255
4359,436000,-2915.1952
4399,440000,-2909.1255
4439,444000,-2878.3612
4479,448000,-2877.987
4519,452000,-2905.5027
4559,456000,-2880.164
4599,460000,-2868.4023
4639,464000,-2865.642
4679,468000,-2896.6505
4719,472000,-2879.976
4759,476000,-2954.9525
4799,480000,-2829.8907
4839,484000,-2836.2852
4879,488000,-2903.8795
4919,492000,-2829.732
4959,496000,-2802.4463
4999,500000,-2775.2495
5039,504000,-2747.9063
5079,508000,-2749.4478
5119,512000,-2767.8868
5159,516000,-2751.8337
5199,520000,-2731.476
5239,524000,-2739.2505
5279,528000,-2725.8135
5319,532000,-2717.6077
5359,536000,-2696.7395
5399,540000,-2724.2343
5439,544000,-2672.948
5479,548000,-2705.6
5519,552000,-2686.0437
5559,556000,-2652.9987
5599,560000,-2642.245
5639,564000,-2654.1865
5679,568000,-2699.109
5719,572000,-2657.439
5759,576000,-2650.259
5799,580000,-2637.3692
5839,584000,-2626.816
5879,588000,-2696.428
5919,592000,-2693.762
5959,596000,-2641.301
5999,600000,-2621.5165
6039,604000,-2626.2708
6079,608000,-2668.5312
6119,612000,-2682.5393
6159,616000,-2648.711
6199,620000,-2654.3443
6239,624000,-2673.101
6279,628000,-2663.7852
6319,632000,-2671.3025
6359,636000,-2637.3895
6399,640000,-2662.3278
6439,644000,-2586.879
6479,648000,-2603.859
6519,652000,-2587.8408
6559,656000,-2601.4005
6599,660000,-2616.2862
6639,664000,-2586.097
6679,668000,-2550.9425
6719,672000,-2596.8237
6759,676000,-2603.5382
6799,680000,-2631.1127
6839,684000,-2630.624
6879,688000,-2595.1093
6919,692000,-2646.17
6959,696000,-2640.6258
6999,700000,-2620.0875
7039,704000,-2595.5425
7079,708000,-2644.366
7119,712000,-2545.6157
7159,716000,-2597.3407
7199,720000,-2621.9225
7239,724000,-2593.353
7279,728000,-2542.9865
7319,732000,-2545.038
7359,736000,-2528.2265
7399,740000,-2504.5075
7439,744000,-2524.1127
7479,748000,-2537.301
7519,752000,-2509.6928
7559,756000,-2497.0535
7599,760000,-2478.605
7639,764000,-2587.5332
7679,768000,-2482.8615
7719,772000,-2547.3028
7759,776000,-2501.7402
7799,780000,-2564.9455
7839,784000,-2502.625
7879,788000,-2498.1117
7919,792000,-2462.0782
7959,796000,-2537.3082
7999,800000,-2471.6125
8039,804000,-2420.0767
8079,808000,-2455.703
8119,812000,-2477.1865
8159,816000,-2434.2928
8199,820000,-2448.4457
8239,824000,-2431.2955
8279,828000,-2439.5575
8319,832000,-2426.9335
8359,836000,-2435.0538
8399,840000,-2430.8755
8439,844000,-2474.1127
8479,848000,-2419.9853
8519,852000,-2386.5458
8559,856000,-2406.426
8599,860000,-2396.2818
8639,864000,-2399.479
8679,868000,-2364.329
8719,872000,-2416.4818
8759,876000,-2355.5988
8799,880000,-2381.895
8839,884000,-2436.1338
8879,888000,-2398.0105
8919,892000,-2426.0353
8959,896000,-2388.0645
8999,900000,-2403.1305
9039,904000,-2377.6155
9079,908000,-2333.2663
9119,912000,-2326.0255
9159,916000,-2371.584
9199,920000,-2314.4613
9239,924000,-2316.6965
9279,928000,-2334.536
9319,932000,-2352.422
9359,936000,-2334.8188
9399,940000,-2406.72
9439,944000,-2304.1338
9479,948000,-2308.4028
9519,952000,-2317.8957
9559,956000,-2310.85
9599,960000,-2279.566
9639,964000,-2305.94
9679,968000,-2333.0352
9719,972000,-2305.9045
9759,976000,-2297.2775
9799,980000,-2310.735
9839,984000,-2290.543
9879,988000,-2294.8583
9919,992000,-2307.4063
9959,996000,-2257.4542
9999,1000000,-2268.1145
10039,1004000,-2251.011
10079,1008000,-2295.4805
10119,1012000,-2291.0585
10159,1016000,-2276.5665
10199,1020000,-2262.1743
10239,1024000,-2269.3318
10279,1028000,-2269.8208
10319,1032000,-2233.9092
10359,1036000,-2280.8495
10399,1040000,-2289.4888
10439,1044000,-2269.2583
10479,1048000,-2259.7087
10519,1052000,-2240.2482
10559,1056000,-2240.321
10599,1060000,-2258.6148
10639,1064000,-2238.17
10679,1068000,-2293.3318
10719,1072000,-2245.9858
10759,1076000,-2312.4715
10799,1080000,-2358.363
10839,1084000,-2278.7165
10879,1088000,-2304.7645
10919,1092000,-2302.0695
10959,1096000,-2347.75
10999,1100000,-2312.1937
11039,1104000,-2256.7623
11079,1108000,-2289.4297
11119,1112000,-2242.1765
11159,1116000,-2278.6585
11199,1120000,-2255.6437
11239,1124000,-2270.9392
11279,1128000,-2271.9912
11319,1132000,-2258.0345
11359,1136000,-2253.9393
11399,1140000,-2290.6507
11439,1144000,-2257.0008
11479,1148000,-2234.1535
